"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","terrain_slope","wet_index","X","Y","mg"
1481.82092285156,45,14,1349,11,53,19,5,97,34.5297366193846,0.244368386613572,223
1416.03686523438,43,14,1417,12,54,20,6,103,34.6089032859246,0.244368386613572,156
1438.13415527344,45,14,1425,12,54,20,2,103,34.6130699525846,0.244368386613572,149
1249.732421875,47,14,1372,15,55,20,1,100,34.6505699525246,0.244368386613572,196
1266.89221191406,46,15,1433,13,54,20,2,106,34.6672366191645,0.244368386613572,180
1342.19592285156,43,15,1456,13,55,21,4,109,34.6797366191445,0.244368386613572,175
1323.90991210938,50,14,1488,14,54,20,2,106,34.7526532856945,0.244368386613572,176
1275.16064453125,52,14,1503,17,54,22,5,100,34.7880699523045,0.244368386613572,212
1275.16064453125,52,14,1503,17,54,22,5,100,34.7901532856345,0.244368386613572,227
1350.314453125,54,14,1540,18,53,22,6,96,34.8005699522845,0.244368386613572,202
1379.03576660156,51,14,1573,18,52,22,4,103,34.8276532855745,0.244368386613572,181
1316.78515625,40,14,1596,16,48,25,5,101,34.8755699521644,0.244368386613572,236
1247.31091308594,40,15,1611,20,52,24,4,104,34.8859866188144,0.244368386613572,206
1242.18127441406,41,14,1619,15,52,24,4,101,34.8964032854644,0.244368386613572,242
1320.20910644531,45,13,1299,12,55,19,6,100,34.4193199528947,0.242285053283572,179
1320.20910644531,45,13,1299,12,55,19,6,100,34.4214032862247,0.242285053283572,194
1448.96850585938,49,13,1343,12,57,18,3,99,34.4693199528146,0.242285053283572,219
1455.97570800781,48,14,1350,14,58,20,6,96,34.4922366194446,0.242285053283572,205
1532.95690917969,49,14,1400,12,54,19,5,103,34.5234866193946,0.242285053283572,217
1444.00341796875,46,14,1413,14,55,20,4,106,34.5880699526246,0.242285053283572,185
1318.77319335938,46,15,1413,14,55,20,9,99,34.6505699525246,0.242285053283572,205
1298.33166503906,51,14,1501,16,54,21,4,103,34.7755699523245,0.242285053283572,198
1355.64172363281,40,14,1608,16,50,25,5,99,34.8734866188344,0.242285053283572,225
1250.13977050781,40,15,1575,16,51,25,2,101,34.8880699521444,0.242285053283572,239
1230.330078125,40,14,1620,19,48,24,3,102,34.9151532854344,0.242285053283572,247
1197.98034667969,40,14,1640,18,48,24,6,99,34.9318199520744,0.242285053283572,258
1326.41967773438,44,13,1306,9,56,19,6,101,34.4172366195647,0.240201719953572,166
1416.25415039062,49,13,1329,12,56,19,2,98,34.4609866194946,0.240201719953572,208
1469.0576171875,49,14,1378,15,58,19,4,95,34.4964032861046,0.240201719953572,199
1529.34387207031,51,14,1390,14,56,18,4,103,34.5130699527446,0.240201719953572,213
1506.60424804688,46,14,1419,11,53,19,2,100,34.5359866193746,0.240201719953572,187
1461.90246582031,48,14,1427,12,55,19,2,103,34.6047366192646,0.240201719953572,172
1395.23193359375,48,14,1424,13,56,19,2,100,34.6380699525446,0.240201719953572,191
1268.20568847656,46,14,1394,15,56,20,4,100,34.6547366191846,0.240201719953572,219
1311.34521484375,44,15,1443,12,55,20,2,105,34.6714032858245,0.240201719953572,168
1311.34521484375,44,15,1443,12,55,20,2,105,34.6755699524845,0.240201719953572,177
1284.60571289062,50,14,1443,17,55,20,6,100,34.7026532857745,0.240201719953572,184
1306.38427734375,52,14,1471,16,55,19,3,101,34.7297366190645,0.240201719953572,183
1350.89733886719,52,14,1509,14,54,19,5,104,34.7464032857045,0.240201719953572,183
1262.98413085938,52,14,1509,16,54,21,3,103,34.7818199523145,0.240201719953572,216
1189.68115234375,40,15,1643,17,48,25,4,94,34.9401532853944,0.240201719953572,245
1303.33959960938,48,13,1292,11,57,19,4,100,34.4422366195247,0.238118386623572,198
1371.77124023438,50,13,1323,13,58,19,3,96,34.4589032861646,0.238118386623572,219
1529.34387207031,51,14,1390,14,56,18,4,103,34.5151532860746,0.238118386623572,223
1318.77319335938,46,15,1413,14,55,20,9,99,34.6464032858646,0.238118386623572,175
1318.77319335938,46,15,1413,14,55,20,9,99,34.6505699525246,0.238118386623572,193
1306.30590820312,50,14,1443,16,55,19,4,105,34.6880699524645,0.238118386623572,195
1306.38427734375,52,14,1471,16,55,19,3,101,34.7276532857345,0.238118386623572,182
1324.39709472656,51,14,1487,15,54,19,3,102,34.7401532857145,0.238118386623572,174
1298.33166503906,51,14,1501,16,54,21,4,103,34.7714032856645,0.238118386623572,181
1262.98413085938,52,14,1509,16,54,21,3,103,34.7776532856545,0.238118386623572,202
1375.37158203125,51,14,1605,16,53,22,2,101,34.8380699522245,0.238118386623572,198
1213.69262695312,40,14,1648,19,50,24,2,102,34.9214032854244,0.238118386623572,240
1178.95007324219,41,15,1674,17,52,23,4,94,34.9484866187144,0.238118386623572,259
1297.99096679688,43,13,1287,9,56,19,5,110,34.4005699529247,0.236035053293572,192
1520.79162597656,46,14,1427,13,54,19,1,101,34.5505699526846,0.236035053293572,198
1476.01696777344,46,14,1405,17,54,19,3,101,34.5672366193246,0.236035053293572,190
1454.26110839844,48,14,1404,16,55,19,5,104,34.5776532859746,0.236035053293572,189
1444.00341796875,46,14,1413,14,55,20,4,106,34.5922366192846,0.236035053293572,179
1484.56420898438,45,15,1447,12,54,20,4,99,34.6193199525746,0.236035053293572,162
1484.56420898438,45,15,1447,12,54,20,4,99,34.6255699525646,0.236035053293572,165
1311.34521484375,44,15,1443,12,55,20,2,105,34.6714032858245,0.236035053293572,166
1262.98413085938,52,14,1509,16,54,21,3,103,34.7839032856445,0.236035053293572,210
1432.8681640625,50,14,1570,18,54,22,4,101,34.8276532855745,0.236035053293572,203
1369.22827148438,42,15,1628,16,50,23,4,99,34.8630699521845,0.236035053293572,249
1355.64172363281,40,14,1608,16,50,25,5,99,34.8755699521644,0.236035053293572,247
1238.70153808594,41,15,1591,20,51,24,3,99,34.8964032854644,0.236035053293572,240
1230.330078125,40,14,1620,19,48,24,3,102,34.9172366187644,0.236035053293572,314
1197.98034667969,40,14,1640,18,48,24,6,99,34.9339032854044,0.236035053293572,267
1178.95007324219,41,15,1674,17,52,23,4,94,34.9484866187144,0.236035053293572,256
1260.41772460938,45,13,1265,11,55,19,7,103,34.4026532862547,0.233951719963572,180
1279.29663085938,47,13,1275,11,56,19,3,101,34.4214032862247,0.233951719963572,180
1457.80310058594,48,14,1380,11,54,18,1,101,34.5401532860346,0.233951719963572,201
1454.25219726562,49,14,1432,15,54,18,4,111,34.5734866193146,0.233951719963572,186
1422.01196289062,47,15,1425,15,55,19,4,97,34.6484866191946,0.233951719963572,187
1356.71484375,55,14,1507,17,54,19,7,95,34.7214032857445,0.233951719963572,173
1353.3388671875,54,14,1508,18,54,19,6,102,34.7422366190445,0.233951719963572,176
1406.64074707031,51,14,1530,15,53,21,4,104,34.7568199523545,0.233951719963572,177
1301.84216308594,51,13,1296,12,58,19,4,98,34.4297366195447,0.231868386633572,202
1511.90466308594,48,14,1394,12,56,18,2,110,34.5214032860646,0.231868386633572,216
1435.15710449219,44,15,1447,13,55,21,2,107,34.5984866192746,0.231868386633572,154
1457.39965820312,46,14,1452,13,54,20,4,104,34.6047366192646,0.231868386633572,161
1531.13256835938,49,14,1453,15,54,19,4,100,34.6214032859046,0.231868386633572,159
1348.71655273438,49,14,1409,17,55,19,4,98,34.6526532858546,0.231868386633572,184
1372.88488769531,53,14,1511,15,54,20,2,106,34.7505699523645,0.231868386633572,181
1316.54418945312,52,14,1508,17,54,21,4,102,34.7839032856445,0.231868386633572,201
1272.2841796875,40,14,1605,16,50,25,4,103,34.8859866188144,0.231868386633572,250
1249.73071289062,44,13,1251,10,56,19,1,105,34.3984866195947,0.229785053303572,202
1301.84216308594,51,13,1296,12,58,19,4,98,34.4339032862047,0.229785053303572,181
1385.349609375,50,13,1321,13,58,19,5,98,34.4464032861847,0.229785053303572,186
1436.24389648438,46,14,1426,15,55,20,5,106,34.5880699526246,0.229785053303572,162
1333.11560058594,49,14,1405,16,55,19,5,98,34.6630699525046,0.229785053303572,210
1333.11560058594,49,14,1405,16,55,19,5,98,34.6672366191645,0.229785053303572,224
1278.53234863281,52,14,1463,17,55,18,5,100,34.6964032857845,0.229785053303572,197
1353.38989257812,54,14,1486,17,54,19,4,99,34.7297366190645,0.229785053303572,177
1353.38989257812,54,14,1486,17,54,19,4,99,34.7318199523945,0.229785053303572,178
1406.64074707031,51,14,1530,15,53,21,4,104,34.7568199523545,0.229785053303572,163
1310.5869140625,40,14,1599,14,51,25,2,105,34.8776532854944,0.229785053303572,232
1188.67944335938,40,14,1640,17,49,25,4,95,34.9318199520744,0.229785053303572,253
1463.86828613281,50,13,1358,13,57,19,5,98,34.4609866194946,0.227701719973572,213
1451.31640625,48,14,1430,14,55,19,5,110,34.5797366193046,0.227701719973572,149
1495.91467285156,49,14,1438,14,55,19,3,101,34.6130699525846,0.227701719973572,159
1333.11560058594,49,14,1405,16,55,19,5,98,34.6651532858345,0.227701719973572,220
1332.36389160156,55,14,1474,18,54,19,5,97,34.7172366190845,0.227701719973572,173
1406.64074707031,51,14,1530,15,53,21,4,104,34.7547366190245,0.227701719973572,163
1406.64074707031,51,14,1530,15,53,21,4,104,34.7589032856845,0.227701719973572,158
1318.30725097656,53,14,1527,16,54,21,3,101,34.7901532856345,0.227701719973572,216
1564.94030761719,50,14,1586,19,54,21,2,102,34.8255699522445,0.227701719973572,176
1293.55554199219,54,13,1548,16,53,22,5,96,34.8443199522145,0.227701719973572,222
1265.20776367188,40,15,1586,17,52,24,3,96,34.8943199521344,0.227701719973572,259
1188.67944335938,40,14,1640,17,49,25,4,95,34.9318199520744,0.227701719973572,255
1186.40905761719,40,15,1700,17,48,25,4,93,34.9464032853844,0.227701719973572,239
1280.60754394531,45,13,1266,10,56,18,2,102,34.4130699529047,0.225618386643572,194
1451.869140625,48,13,1366,11,57,19,2,103,34.4609866194946,0.225618386643572,213
1424.662109375,50,14,1364,15,58,19,4,98,34.4776532861346,0.225618386643572,210
1424.662109375,50,14,1364,15,58,19,4,98,34.4839032861246,0.225618386643572,204
1445.00622558594,49,14,1390,12,57,19,3,101,34.5109866194146,0.225618386643572,194
1391.18884277344,48,14,1414,14,54,19,5,104,34.5526532860146,0.225618386643572,187
1596.33251953125,49,14,1474,22,56,19,2,102,34.6318199525546,0.225618386643572,175
1368.45629882812,56,13,1531,16,54,18,6,100,34.7380699523845,0.225618386643572,174
1368.45629882812,56,13,1531,16,54,18,6,100,34.7422366190445,0.225618386643572,189
1440.7041015625,54,14,1535,16,54,21,3,102,34.7526532856945,0.225618386643572,183
1498.01049804688,53,13,1554,15,53,21,5,101,34.7651532856745,0.225618386643572,182
1622.34765625,52,14,1600,14,53,21,3,103,34.8109866189345,0.225618386643572,186
1250.18334960938,54,13,1519,15,54,22,3,97,34.8484866188745,0.225618386643572,252
1301.03820800781,40,14,1609,16,53,24,6,103,34.8797366188244,0.225618386643572,241
1207.51428222656,40,15,1621,23,51,25,6,111,34.9109866187744,0.225618386643572,266
1177.12976074219,39,15,1638,21,49,25,11,95,34.9297366187444,0.225618386643572,288
1417.16418457031,49,13,1351,12,57,19,2,104,34.4464032861847,0.223535053313572,189
1451.869140625,48,13,1366,11,57,19,2,103,34.4609866194946,0.223535053313572,216
1424.662109375,50,14,1364,15,58,19,4,98,34.4797366194646,0.223535053313572,205
1440.69482421875,49,14,1378,11,56,19,2,101,34.5068199527546,0.223535053313572,172
1386.58569335938,48,14,1392,16,56,19,5,103,34.5505699526846,0.223535053313572,188
1391.28881835938,48,14,1388,15,56,19,5,103,34.5630699526646,0.223535053313572,209
1382.73840332031,45,15,1418,13,55,20,4,105,34.5859866192946,0.223535053313572,172
1533.88671875,48,14,1492,18,54,19,3,100,34.6214032859046,0.223535053313572,178
1605.26220703125,50,14,1484,20,54,18,5,101,34.6401532858746,0.223535053313572,203
1393.20227050781,52,14,1472,16,55,18,5,98,34.6714032858245,0.223535053313572,203
1393.20227050781,52,14,1472,16,55,18,5,98,34.6755699524845,0.223535053313572,212
1368.45629882812,56,13,1531,16,54,18,6,100,34.7401532857145,0.223535053313572,181
1429.72961425781,52,14,1534,16,54,21,4,101,34.7797366189845,0.223535053313572,195
1622.34765625,52,14,1600,14,53,21,3,103,34.8109866189345,0.223535053313572,181
1250.18334960938,54,13,1519,15,54,22,3,97,34.8443199522145,0.223535053313572,220
1181.07373046875,39,15,1674,21,47,25,19,92,34.9401532853944,0.223535053313572,270
1175.83142089844,39,15,1671,16,52,25,17,87,34.9484866187144,0.223535053313572,269
1447.00427246094,49,13,1364,11,56,18,1,104,34.4568199528346,0.221451719983572,204
1440.69482421875,49,14,1378,11,56,19,2,101,34.5026532860946,0.221451719983572,167
1439.67651367188,50,14,1391,12,56,18,1,107,34.5193199527346,0.221451719983572,182
1399.25183105469,49,14,1415,17,56,19,5,103,34.5693199526546,0.221451719983572,188
1382.73840332031,45,15,1418,13,55,20,4,105,34.5880699526246,0.221451719983572,191
1403.31994628906,45,15,1435,15,55,21,5,100,34.6026532859346,0.221451719983572,163
1459.71179199219,47,14,1466,14,54,19,4,100,34.6109866192546,0.221451719983572,154
1438.9248046875,52,14,1460,19,56,17,8,96,34.6672366191645,0.221451719983572,202
1393.20227050781,52,14,1472,16,55,18,5,98,34.6693199524945,0.221451719983572,193
1273.79223632812,51,14,1439,18,56,18,4,101,34.6922366191245,0.221451719983572,202
1498.01049804688,53,13,1554,15,53,21,5,101,34.7609866190145,0.221451719983572,185
1429.72961425781,52,14,1534,16,54,21,4,101,34.7776532856545,0.221451719983572,200
1561.16357421875,53,14,1589,16,54,21,5,99,34.8068199522745,0.221451719983572,179
1314.5732421875,53,14,1534,14,53,22,4,97,34.8422366188845,0.221451719983572,224
1301.03820800781,40,14,1609,16,53,24,6,103,34.8776532854944,0.221451719983572,277
1207.51428222656,40,15,1621,23,51,25,6,111,34.9151532854344,0.221451719983572,271
1177.12976074219,39,15,1638,21,49,25,11,95,34.9276532854144,0.221451719983572,292
1440.69482421875,49,14,1378,11,56,19,2,101,34.5047366194246,0.219368386653572,172
1382.73840332031,45,15,1418,13,55,20,4,105,34.5859866192946,0.219368386653572,197
1533.88671875,48,14,1492,18,54,19,3,100,34.6234866192346,0.219368386653572,176
1596.33251953125,49,14,1474,22,56,19,2,102,34.6297366192246,0.219368386653572,213
1605.26220703125,50,14,1484,20,54,18,5,101,34.6422366192046,0.219368386653572,197
1276.697265625,52,14,1459,14,55,18,3,101,34.6984866191145,0.219368386653572,188
1368.96057128906,53,14,1540,15,54,19,2,98,34.7234866190745,0.219368386653572,172
1386.90588378906,55,14,1521,16,54,20,3,102,34.7484866190345,0.219368386653572,171
1271.46655273438,40,15,1595,18,50,25,7,97,34.8901532854744,0.219368386653572,263
1183.61840820312,39,15,1606,24,51,25,3,100,34.9193199520944,0.219368386653572,306
1386.44323730469,50,13,1344,10,56,18,1,104,34.4464032861847,0.217285053323572,168
1366.98840332031,50,13,1343,11,56,18,3,99,34.4797366194646,0.217285053323572,199
1366.98840332031,50,13,1343,11,56,18,3,99,34.4818199527946,0.217285053323572,187
1407.25964355469,49,14,1381,9,56,18,1,102,34.4964032861046,0.217285053323572,158
1333.35302734375,47,14,1377,16,55,19,5,103,34.5464032860246,0.217285053323572,199
1523.07019042969,48,14,1463,19,57,19,6,99,34.6193199525746,0.217285053323572,192
1579.46875,51,14,1474,17,56,17,6,96,34.6589032858446,0.217285053323572,219
1479.71948242188,52,14,1453,16,55,18,2,99,34.6755699524845,0.217285053323572,195
1310.451171875,51,14,1456,16,57,18,3,102,34.6880699524645,0.217285053323572,195
1299.94226074219,52,14,1449,15,56,18,5,100,34.6943199524545,0.217285053323572,196
1393.53503417969,55,14,1549,15,54,20,4,101,34.7464032857045,0.217285053323572,163
1393.53503417969,55,14,1549,15,54,20,4,101,34.7505699523645,0.217285053323572,177
1299.16345214844,40,15,1602,17,52,24,3,104,34.8734866188344,0.217285053323572,242
1171.818359375,40,15,1582,21,50,25,9,98,34.9130699521044,0.217285053323572,302
1164.25012207031,40,15,1593,17,49,25,7,97,34.9297366187444,0.217285053323572,265
1164.25012207031,40,15,1593,17,49,25,7,97,34.9318199520744,0.217285053323572,286
1375.26342773438,50,13,1341,11,58,18,5,101,34.4630699528246,0.215201719993572,208
1363.37048339844,50,13,1344,13,57,18,5,101,34.4714032861446,0.215201719993572,190
1366.98840332031,50,13,1343,11,56,18,3,99,34.4776532861346,0.215201719993572,198
1420.1552734375,47,14,1463,16,54,19,3,100,34.6130699525846,0.215201719993572,157
1654.76867675781,50,13,1505,19,56,18,2,104,34.6380699525446,0.215201719993572,192
1572.92907714844,52,14,1548,18,54,22,5,99,34.7839032856445,0.215201719993572,189
1501.05236816406,53,13,1556,17,54,21,5,97,34.8214032855845,0.215201719993572,183
1219.68444824219,52,14,1507,16,53,22,4,98,34.8443199522145,0.215201719993572,242
1225.39282226562,39,15,1576,21,51,26,11,96,34.8880699521444,0.215201719993572,291
1225.39282226562,39,15,1576,21,51,26,11,96,34.8901532854744,0.215201719993572,283
1366.98840332031,50,13,1343,11,56,18,3,99,34.4818199527946,0.213118386663572,164
1341.529296875,47,14,1394,16,55,19,4,103,34.5734866193146,0.213118386663572,188
1320.38061523438,45,15,1406,17,55,20,5,102,34.5943199526146,0.213118386663572,187
1617.01953125,51,14,1496,20,55,18,5,104,34.6484866191946,0.213118386663572,202
1479.71948242188,52,14,1453,16,55,18,2,99,34.6693199524945,0.213118386663572,214
1310.451171875,51,14,1456,16,57,18,3,102,34.6901532857945,0.213118386663572,194
1363.2626953125,58,13,1518,17,54,19,4,99,34.7276532857345,0.213118386663572,189
1393.53503417969,55,14,1549,15,54,20,4,101,34.7505699523645,0.213118386663572,172
1572.92907714844,52,14,1548,18,54,22,5,99,34.7776532856545,0.213118386663572,191
1574.83166503906,52,14,1584,15,54,21,2,101,34.8068199522745,0.213118386663572,159
1299.16345214844,40,15,1602,17,52,24,3,104,34.8755699521644,0.213118386663572,253
1195.58361816406,40,15,1573,18,52,26,4,95,34.9047366187844,0.213118386663572,406
1167.15954589844,40,15,1632,17,51,25,11,96,34.9359866187344,0.213118386663572,246
1351.27282714844,45,13,1279,10,54,19,3,104,34.3964032862647,0.211035053333572,182
1387.53149414062,51,13,1343,10,57,18,2,102,34.4589032861646,0.211035053333572,176
1375.26342773438,50,13,1341,11,58,18,5,101,34.4672366194846,0.211035053333572,185
1407.25964355469,49,14,1381,9,56,18,1,102,34.4984866194346,0.211035053333572,174
1333.15234375,48,14,1390,15,56,19,5,100,34.5547366193446,0.211035053333572,206
1320.38061523438,45,15,1406,17,55,20,5,102,34.5984866192746,0.211035053333572,183
1523.07019042969,48,14,1463,19,57,19,6,99,34.6193199525746,0.211035053333572,173
1621.47180175781,51,14,1494,24,57,18,3,99,34.6318199525546,0.211035053333572,193
1579.46875,51,14,1474,17,56,17,6,96,34.6547366191846,0.211035053333572,194
1310.451171875,51,14,1456,16,57,18,3,102,34.6922366191245,0.211035053333572,200
1312.5361328125,53,14,1471,16,55,18,6,98,34.7026532857745,0.211035053333572,187
1543.98181152344,53,14,1572,16,53,21,3,102,34.7922366189645,0.211035053333572,180
1501.05236816406,53,13,1556,17,54,21,5,97,34.8255699522445,0.211035053333572,195
1299.16345214844,40,15,1602,17,52,24,3,104,34.8693199521745,0.211035053333572,262
1299.16345214844,40,15,1602,17,52,24,3,104,34.8714032855044,0.211035053333572,236
1214.02795410156,39,15,1619,19,51,26,22,89,34.8984866187944,0.211035053333572,312
1164.25012207031,40,15,1593,17,49,25,7,97,34.9297366187444,0.211035053333572,267
1400.13256835938,46,14,1309,10,56,18,2,109,34.4089032862447,0.208951720003572,177
1324.47912597656,50,14,1337,11,55,18,6,100,34.4734866194746,0.208951720003572,161
1358.31005859375,52,14,1355,12,56,19,5,99,34.5047366194246,0.208951720003572,171
1363.48742675781,50,14,1376,13,56,19,3,100,34.5276532860546,0.208951720003572,201
1328.86975097656,48,14,1388,14,55,19,3,99,34.5505699526846,0.208951720003572,194
1334.35583496094,48,14,1370,13,55,19,5,100,34.5589032860046,0.208951720003572,206
1302.73120117188,47,14,1379,15,56,19,3,103,34.5776532859746,0.208951720003572,182
1302.02172851562,46,14,1411,16,56,19,5,102,34.5943199526146,0.208951720003572,183
1631.00122070312,51,14,1509,15,54,18,3,101,34.6609866191746,0.208951720003572,200
1373.73120117188,54,14,1472,15,56,18,4,97,34.6964032857845,0.208951720003572,207
1372.81945800781,60,13,1517,16,54,18,2,100,34.7214032857445,0.208951720003572,178
1395.14685058594,60,13,1509,16,55,18,5,95,34.7339032857245,0.208951720003572,187
1657.9423828125,52,14,1581,16,54,21,2,103,34.7776532856545,0.208951720003572,183
1211.19323730469,54,14,1506,16,53,21,10,97,34.8443199522145,0.208951720003572,223
1235.82995605469,41,15,1570,20,46,24,6,100,34.8693199521745,0.208951720003572,288
1213.7265625,40,15,1548,18,48,25,4,103,34.8818199521544,0.208951720003572,278
1183.41979980469,39,15,1539,17,51,26,4,103,34.8922366188044,0.208951720003572,308
1400.13256835938,46,14,1309,10,56,18,2,109,34.4026532862547,0.206868386673572,164
1355.36157226562,48,14,1372,8,54,19,6,98,34.4901532861146,0.206868386673572,183
1365.00817871094,48,14,1375,14,56,19,3,97,34.4943199527746,0.206868386673572,201
1365.00817871094,48,14,1375,14,56,19,3,97,34.4964032861046,0.206868386673572,202
1365.00817871094,48,14,1375,14,56,19,3,97,34.4984866194346,0.206868386673572,192
1365.00817871094,48,14,1375,14,56,19,3,97,34.5005699527646,0.206868386673572,186
1359.26184082031,51,14,1356,13,56,20,4,99,34.5130699527446,0.206868386673572,176
1370.07165527344,50,14,1371,14,56,19,4,100,34.5255699527246,0.206868386673572,200
1334.35583496094,48,14,1370,13,55,19,5,100,34.5547366193446,0.206868386673572,189
1287.13500976562,47,14,1396,17,56,19,2,103,34.5922366192846,0.206868386673572,182
1433.30407714844,47,14,1457,18,55,19,8,98,34.6109866192546,0.206868386673572,162
1631.00122070312,51,14,1509,15,54,18,3,101,34.6651532858345,0.206868386673572,205
1357.0390625,57,13,1519,15,54,18,2,97,34.7109866190945,0.206868386673572,177
1215.40319824219,54,13,1497,14,53,21,3,98,34.8422366188845,0.206868386673572,227
1400.13256835938,46,14,1309,10,56,18,2,109,34.4089032862447,0.204785053343572,163
1365.00817871094,48,14,1375,14,56,19,3,97,34.4964032861046,0.204785053343572,217
1358.31005859375,52,14,1355,12,56,19,5,99,34.5026532860946,0.204785053343572,179
1340.6767578125,47,14,1357,13,56,20,1,101,34.5422366193646,0.204785053343572,205
1539.02075195312,48,14,1497,19,55,18,6,99,34.6255699525646,0.204785053343572,203
1360.31726074219,55,14,1475,15,54,18,7,99,34.7068199524345,0.204785053343572,173
1423.97595214844,56,13,1523,15,54,20,4,100,34.7484866190345,0.204785053343572,169
1657.9423828125,52,14,1581,16,54,21,2,103,34.7797366189845,0.204785053343572,208
1531.82507324219,52,14,1548,17,54,22,7,98,34.8047366189445,0.204785053343572,177
1213.7265625,40,15,1548,18,48,25,4,103,34.8797366188244,0.204785053343572,254
1139.998046875,40,15,1583,15,50,25,7,102,34.9130699521044,0.204785053343572,253
1349.5458984375,47,13,1312,8,57,18,2,107,34.4151532862347,0.202701720013572,171
1363.48742675781,50,14,1376,13,56,19,3,100,34.5318199527146,0.202701720013572,187
1340.6767578125,47,14,1357,13,56,20,1,101,34.5422366193646,0.202701720013572,204
1302.02172851562,46,14,1411,16,56,19,5,102,34.6005699526046,0.202701720013572,165
1372.97521972656,52,14,1522,16,53,21,3,95,34.8234866189145,0.202701720013572,207
1274.78771972656,52,14,1522,15,54,21,6,96,34.8339032855645,0.202701720013572,210
1233.81188964844,42,15,1572,16,48,24,3,99,34.8630699521845,0.202701720013572,276
1357.16455078125,51,14,1329,11,55,18,1,98,34.4776532861346,0.200618386683572,171
1332.37609863281,51,14,1340,12,55,19,3,100,34.5005699527646,0.200618386683572,183
1370.57653808594,50,14,1405,14,55,19,6,97,34.5547366193446,0.200618386683572,193
1391.70910644531,48,14,1456,16,54,18,5,96,34.6068199525946,0.200618386683572,161
1552.04211425781,47,14,1486,18,54,19,3,103,34.6193199525746,0.200618386683572,169
1552.04211425781,47,14,1486,18,54,19,3,103,34.6255699525646,0.200618386683572,189
1628.18566894531,49,14,1503,20,55,19,5,95,34.6505699525246,0.200618386683572,207
1494.69055175781,54,14,1501,13,54,18,4,103,34.6839032858045,0.200618386683572,176
1417.52062988281,54,14,1497,16,55,18,3,100,34.7047366191045,0.200618386683572,176
1386.43591308594,58,13,1505,15,54,17,7,97,34.7172366190845,0.200618386683572,170
1547.10388183594,56,13,1567,15,54,21,5,98,34.7568199523545,0.200618386683572,180
1694.09301757812,52,14,1582,18,54,21,6,104,34.7755699523245,0.200618386683572,206
1642.17919921875,52,14,1564,16,54,21,5,99,34.7839032856445,0.200618386683572,191
1176.13427734375,44,15,1511,30,54,23,8,99,34.8526532855345,0.200618386683572,279
1194.22937011719,41,15,1525,17,47,24,7,100,34.8714032855044,0.200618386683572,291
1367.49682617188,47,13,1290,11,57,18,2,102,34.4047366195847,0.198535053353572,162
1338.81884765625,48,14,1350,10,57,19,3,99,34.4630699528246,0.198535053353572,147
1357.16455078125,51,14,1329,11,55,18,1,98,34.4839032861246,0.198535053353572,176
1347.25634765625,50,14,1336,11,55,18,4,98,34.4880699527846,0.198535053353572,192
1384.89624023438,49,14,1406,13,55,19,6,99,34.5651532859946,0.198535053353572,181
1581.52062988281,48,14,1512,18,55,19,3,99,34.6297366192246,0.198535053353572,187
1594.28674316406,48,14,1473,22,55,18,5,95,34.6422366192046,0.198535053353572,219
1560.30981445312,52,14,1512,15,55,18,1,105,34.6734866191545,0.198535053353572,169
1386.43591308594,58,13,1505,15,54,17,7,97,34.7109866190945,0.198535053353572,179
1443.98571777344,58,13,1555,17,54,18,3,100,34.7380699523845,0.198535053353572,176
1157.88452148438,40,15,1566,16,46,26,8,102,34.9089032854444,0.198535053353572,249
1352.00061035156,50,13,1329,12,58,18,4,99,34.4505699528447,0.196451720023572,163
1357.16455078125,51,14,1329,11,55,18,1,98,34.4839032861246,0.196451720023572,168
1347.25634765625,50,14,1336,11,55,18,4,98,34.4901532861146,0.196451720023572,183
1328.81091308594,52,14,1369,12,55,19,5,97,34.5068199527546,0.196451720023572,180
1347.8125,51,14,1386,13,56,19,1,103,34.5130699527446,0.196451720023572,164
1308.17895507812,48,14,1383,14,56,19,2,102,34.5797366193046,0.196451720023572,193
1289.1044921875,49,14,1403,17,56,19,5,101,34.5859866192946,0.196451720023572,183
1483.83581542969,48,14,1466,19,54,18,4,97,34.6130699525846,0.196451720023572,151
1403.43969726562,62,13,1498,18,54,17,8,95,34.7193199524145,0.196451720023572,178
1557.50341796875,52,14,1529,16,53,21,4,96,34.7880699523045,0.196451720023572,192
1491.51171875,52,13,1544,16,54,22,5,97,34.7964032856245,0.196451720023572,199
1423.49609375,52,13,1534,15,55,22,7,97,34.8026532856145,0.196451720023572,182
1198.80908203125,54,13,1488,15,54,21,4,97,34.8339032855645,0.196451720023572,238
1197.45690917969,52,14,1543,16,53,21,4,100,34.8443199522145,0.196451720023572,216
1352.00061035156,50,13,1329,12,58,18,4,99,34.4484866195147,0.194368386693572,155
1308.17895507812,48,14,1383,14,56,19,2,102,34.5797366193046,0.194368386693572,193
1318.3115234375,50,14,1440,15,55,18,4,100,34.5984866192746,0.194368386693572,182
1483.83581542969,48,14,1466,19,54,18,4,97,34.6130699525846,0.194368386693572,155
1483.83581542969,48,14,1466,19,54,18,4,97,34.6151532859146,0.194368386693572,172
1494.69055175781,54,14,1501,13,54,18,4,103,34.6818199524745,0.194368386693572,165
1478.11999511719,54,14,1492,16,55,17,6,97,34.6922366191245,0.194368386693572,170
1417.52062988281,54,14,1497,16,55,18,3,100,34.7026532857745,0.194368386693572,196
